Id,SalePrice
2733,83611.75883756494
2734,75646.91990133758
2735,66283.06418017986
2736,69997.44942962381
2737,56162.82847471659
2738,63975.707434014206
2739,89200.4669874743
2740,66956.25308831234
2741,75183.0218506004
2742,83175.6561780058
2743,82018.27466612699
2744,76034.11876021969
2745,63671.51281608229
2746,64444.69042559104
2747,90957.95056217727
2748,59505.152620278604
2749,71375.12859970101
2750,64110.18237074129
2751,65612.07400774099
2752,109124.10001757363
2753,74713.45302272533
2754,114981.70190160135
2755,64958.40235920173
2756,55258.45956534564
2757,53449.76434399209
2758,57439.61637309007
2759,80901.49356289333
2760,76431.73198551322
2761,69193.7901664775
2762,73062.91686034724
2763,131847.53650568784
2764,113784.29407227995
2765,173952.782140358
2766,64381.02110079172
2767,57417.28531885907
2768,57106.7506075526
2769,63939.80452178932
2770,74483.02979119174
2771,58175.45745831208
2772,57578.336621359354
2773,81782.39535173852
2774,64569.77173140818
2775,64289.13802053308
2776,69452.04886819434
2777,72751.94618891159
2778,58528.15611262797
2779,67034.78859691432
2780,53032.01451545453
2781,56312.7512434729
2782,57618.33201215227
2783,58580.26264267792
2784,56638.15430569668
2785,65896.90744300018
2786,48020.929877426504
2787,58595.74136243353
2788,50290.761397165625
2789,99812.71055018588
2790,56390.127031797325
2791,56043.15173407445
2792,44339.76571702772
2793,99791.89459318985
2794,55009.23998388865
2795,62343.88005500818
2796,60292.64337927755
2797,95801.26857003807
2798,67207.74323294818
2799,58439.56119571853
2800,51035.89107608009
2801,57265.52065669584
2802,61094.98408347873
2803,69493.3564791882
2804,74657.86155339566
2805,61463.63907462383
2806,59132.42722389653
2807,88378.11407367956
2808,69252.6047261051
2809,65476.026252148644
2810,61463.7420139422
2811,91529.82538498082
2812,78061.23484881764
2813,78767.19354998095
2814,75196.61014313922
2815,55924.91215924639
2816,134069.46380500722
2817,89523.43313541957
2818,61508.16631203938
2819,125266.0004874797
2820,78512.38149621831
2821,58366.46804091878
2822,124388.30605587133
2823,169998.94946389593
2824,115756.0039912628
2825,97448.12782973028
2826,64300.75042031462
2827,64680.19834272156
2828,154125.64871467178
2829,135238.87108772103
2830,154433.260907498
2831,145520.74162233138
2832,155699.1260641401
2833,164725.58809335408
2834,158229.29696332215
2835,161948.01733867778
2836,147543.10880134557
2837,112656.30131484856
2838,75428.91698101562
2839,153726.99051088584
2840,142660.7432671489
2841,156042.4095536748
2842,163122.43737008225
2843,72886.47328352994
2844,97729.76750068003
2845,55940.176577629165
2846,152242.44502534455
2847,152244.1645909467
2848,142121.59604235273
2849,148110.94935875124
2850,180450.79427393328
2851,151262.43084467284
2852,170067.90908418235
2853,165876.5908753238
2854,68553.66166078568
2855,149875.10891953186
2856,149385.62207011622
2857,147780.69036083756
2858,140000.72577846306
2859,71888.02354759816
2860,73453.27754471665
2861,64568.54265402042
2862,137104.8366695753
2863,69140.56098897106
2864,152490.9710298386
2865,65389.80432376916
2866,68971.86210376937
2867,55573.090927389654
2868,65353.754840713045
2869,56466.8617851605
2870,77462.5959810426
2871,60067.59698342682
2872,42560.569724228204
2873,52874.05915110058
2874,67869.89494117917
2875,53130.72060650618
2876,82052.16487739285
2877,68229.27162071009
2878,98123.24913624111
2879,77349.95459316793
2880,57676.58084491767
2881,86051.45816749826
2882,95007.24249182036
2883,107268.01587075458
2884,123470.24908796012
2885,115513.81188017654
2886,145264.32860852525
2887,55730.233750287916
2888,64300.60210426662
2889,44141.97564347473
2890,52131.88983142342
2891,68095.7979485195
2892,36620.273059090076
2893,46018.42785877472
2894,41664.924424655066
2895,159803.91170774034
2896,158115.54647404363
2897,147773.36468472535
2898,74942.79632177675
2899,149103.0638322446
2900,88030.20128138656
2901,121763.98043687767
2902,138845.03534016505
2903,177760.080966308
2904,190553.3969010433
2905,64375.47355580369
2906,131143.26969000424
2907,62900.444541158824
2908,68655.66342074095
2909,77519.65045160888
2910,54769.278427748126
2911,52283.79358634818
2912,91164.3665606845
2913,53588.173304056116
2914,53724.26564158602
2915,55068.59039793351
2916,53389.5647989358
2917,76129.33551228972
2918,63030.41594439268
2919,164396.84738635304
